PRO_COM,dist_romita_km
13209,38.956659197399624
13210,38.956659197399624
13211,38.956659197399624
13212,38.956659197399624
13213,38.956659197399624
13214,38.956659197399624
13215,38.956659197399624
13216,38.956659197399624
13217,38.956659197399624
13218,38.956659197399624
13219,38.956659197399624
13220,38.956659197399624
13221,38.956659197399624
13222,38.956659197399624
13223,38.956659197399624
13224,38.956659197399624
13225,38.956659197399624
13226,38.956659197399624
13227,38.956659197399624
13228,38.956659197399624
13229,38.956659197399624
13230,38.956659197399624
13231,38.956659197399624
13232,38.956659197399624
13233,38.956659197399624
13234,38.956659197399624
13235,38.956659197399624
13236,38.956659197399624
13237,38.956659197399624
13238,38.956659197399624
13239,38.956659197399624
13240,38.956659197399624
13241,38.956659197399624
13242,38.956659197399624
13243,38.956659197399624
13244,38.956659197399624
13245,38.956659197399624
13246,38.956659197399624
13247,38.956659197399624
14001,94.75804502385554
14002,94.75804502385554
14003,94.75804502385554
14004,94.75804502385554
14005,94.75804502385554
14006,94.75804502385554
14007,94.75804502385554
14008,94.75804502385554
14009,94.75804502385554
14010,94.75804502385554
14011,94.75804502385554
14012,94.75804502385554
14013,94.75804502385554
14014,94.75804502385554
14015,94.75804502385554
14016,94.75804502385554
14017,94.75804502385554
14018,94.75804502385554
14019,94.75804502385554
14020,94.75804502385554
14021,94.75804502385554
14022,94.75804502385554
14023,94.75804502385554
14024,94.75804502385554
14025,94.75804502385554
14026,94.75804502385554
14027,94.75804502385554
14028,94.75804502385554
14029,94.75804502385554
14030,94.75804502385554
14031,94.75804502385554
14032,94.75804502385554
14033,94.75804502385554
14034,94.75804502385554
14035,94.75804502385554
14036,94.75804502385554
14037,94.75804502385554
14038,94.75804502385554
14039,94.75804502385554
14040,94.75804502385554
14041,94.75804502385554
14042,94.75804502385554
14043,94.75804502385554
14044,94.75804502385554
14045,94.75804502385554
14046,94.75804502385554
14047,94.75804502385554
14048,94.75804502385554
14049,94.75804502385554
14050,94.75804502385554
14051,94.75804502385554
14052,94.75804502385554
14053,94.75804502385554
14054,94.75804502385554
14055,94.75804502385554
14056,94.75804502385554
14057,94.75804502385554
14058,94.75804502385554
14059,94.75804502385554
14060,94.75804502385554
14061,94.75804502385554
14062,94.75804502385554
14063,94.75804502385554
14064,94.75804502385554
14065,94.75804502385554
14066,94.75804502385554
14067,94.75804502385554
14068,94.75804502385554
14069,94.75804502385554
14070,94.75804502385554
14071,94.75804502385554
14072,94.75804502385554
14073,94.75804502385554
14074,94.75804502385554
14075,94.75804502385554
14076,94.75804502385554
14077,94.75804502385554
